created_at,id_str,full_text
2018-02-07 23:39:53+00:00,961384049251094529,jylo berduka !! jihan audy kecelakaan di probolinggo artis new pallapa
2018-02-07 23:45:52+00:00,961385553118748672,terus kalo sinetron indonesia tiba-tiba ganti pemain begitu entar diceritain orangnya kecelakaan amnesia mukanya di operasi plastik jadi berubah waksss yang menggantikan ratu siapa dongs tiba-tiba berubah wajah begitu
2018-02-08 22:08:24+00:00,961723413348859904,bpjs gandeng 84 layanan kecelakaan kerja di bali: bpjs ketenagakerjaan menggandeng 84 fasilitas kesehatan (plkk)
2018-02-08 23:16:06+00:00,961740452255985664,telah terjadi kecelakaan di simpang tantular- tukad musi out of control sepeda motor korban di
2018-02-08 23:18:45+00:00,961741116243611648,kecelakaan air kembali terjadi di perairan sei menggaris desa tabur lestari kabupaten nunukan
2018-02-08 23:20:28+00:00,961741551704555520,619 imbas kecelakaan di pintu keluar kemayoran bagaimana ya??? info dongmakasih banyak
2018-02-08 23:28:29+00:00,961743569143848960,09/02/2018 telah terjadi kecelakaan di simpang tantular- tukad musi out of control sepeda motor korban di antar ambulance bpbd propinsi bali ke rsup sanglah
2018-02-08 23:38:55+00:00,961746194253819904,kecelakaan tunggal di jalan siliwangi-gandok bandung siap2 maceet mau diderek
2018-02-08 23:51:41+00:00,961749406453153792,jumat (9/1) pukul 0400 pagi telah terjadi kecelakaan mobil apv terbalik di pas ngurah rai kuta info by
2018-02-08 23:55:22+00:00,961750334459691008,bagus sekali gerakan galang dana untuk membantu kawan aremania gresik yang mengalami musibah kecelakaan setelah away solo tapi harapannya semoga semua aremania di seluruh wilayah mendapat perlakuan yang sama agar tidak muncul polemik baru dari gerakan ini
2018-02-09 20:01:24+00:00,962053841318391808,terjadi 2 kecelakaan di kabupaten malang 2 pengendara motor tewas - berita terbaru
2018-02-09 21:02:49+00:00,962069298956021760,terjadi 2 kecelakaan di kabupaten malang 2 pengendara motor - surya malang: surya
2018-02-09 21:15:08+00:00,962072398160789504,tingkat kecelakaan di dubai menurun 20 persen saat server global blackberry lumpuh [survei the national]
2018-02-09 22:06:09+00:00,962085235440537600,kecelakaan lalu lintas tersebut melibatkan 4 mobil di jalur lalu lintas utara pada pukul 0620 waktu setempat
2018-02-09 22:43:43+00:00,962094688411922432,terjadi kecelakaan di jalan raya katung kintamani bangli pagi ini sabtu (11/2) melibatkan 2 mobil kini korban sudah dilarikan ke rumah sakit terdekat info dari via
2018-02-09 23:14:48+00:00,962102510277160960,05:57 kecelakaan di traffic light jalan imam bonjol - jalan hos cokroaminoto menteng jakpus &amp masih penanganan polri
2018-02-09 23:30:23+00:00,962106434493218816,sebuah mobil rusak parah akibat kecelakaan sabtu 10 februari 2018 lokasi kejadian di traffic
2018-02-09 23:36:10+00:00,962107887806853120,mobil tabrak truk 2 tewas tergencet kecelakaan maut di jalur utama singaraja-gilimanuk
2018-02-10 23:37:38+00:00,962470646167908352,kecelakaan maut di subang kecelakaan maut terjadi di tanjakan emen subang jawa barat pada sabtu (10/2) sore direktur lalu lintas polda jabar kombes prahoro mengatakan kecelakaan maut itu terjadi pada pukul 1700 wib foto: yusup suparman/pasundan ekspres
2018-02-10 23:38:21+00:00,962470825571049472,jenazah korban kecelakaan di subang dievakuasi ke ambulans
2018-02-10 23:38:55+00:00,962470968370384896,kecelakaan maut bus di tanjakan emen-subang: via
2018-02-10 23:39:20+00:00,962471074850983936,kecelakaan bus di subang 27 korban meninggal dunia
2018-02-10 23:40:33+00:00,962471380443901952,korban jiwa kecelakaan maut di subang sudah 26 orang
2018-02-10 23:41:28+00:00,962471610652426250,detik-detik kecelakaan bus pariwisata di tanjakan emen-subang: via
2018-02-10 23:42:43+00:00,962471925229367298,kecelakaan bus terburuk di hong kong dalam 15 tahun terakhir lewat informasi politik dan pembangunan lampung
2018-02-10 23:45:00+00:00,962472499425329152,gambaran kecelakaan bus di tanjakan emen
2018-02-10 23:46:52+00:00,962472968533102597,0657: jasamarga: cawang - cikunir - cikarang - dawuan - cikampek lancar tambun kamu 19 arah cawang padat dampak ada evakuasi kendaraan kecelakaan yang lalu di parit
2018-02-10 23:48:18+00:00,962473330862272512,"""5 news on the week"" 1 kecelakaan lalu lintas di tanjakan emen sabtu (10/2/2018)"
2018-02-10 23:50:19+00:00,962473839589408769,polisi: korban tewas kecelakaan bus di subang 26 orang
2018-02-10 23:50:34+00:00,962473902386614272,kecelakaan maut di subang 27 tewas
2018-02-10 23:55:29+00:00,962475137541971968,rombongan koperasi asal ciputat terlibat kecelakaan di tanjakan emen subang -
2018-02-10 23:55:44+00:00,962475200980725760,keluarga korban kecelakaan bus subang pagi ini sudah mulai mendatangi instalasi pemulsaraan jenazah di rsu tangerang selatan (paa)
2018-02-10 23:58:42+00:00,962475948837822464,27 tewas di turunan emen subang sebanyak 27 orang dilaporkan tewas akibat kecelakaan maut bus pariwisata di
2018-02-10 23:59:01+00:00,962476025845198848,: kecelakaan maut di subang 13 perempuan tewas
2018-02-10 23:59:59+00:00,962476268859031553,13 orang tewas dalam kecelakaan bus rombongan wisata kelurahan pisangan ciputat di tanjakan emen
2018-02-11 22:43:13+00:00,962819338880172032,bikin terenyuh begini unggahan seorang korban meninggal kecelakaan maut di subang firasat? via
2018-02-11 22:45:43+00:00,962819969279959040,deretan 9 fakta kecelakaan maut di tanjakan emen ketua koordinator berfirasat sebelum meninggal! via
2018-02-11 22:55:33+00:00,962822444292521984,akun fanbase cska indonesia turut berduka atas kecelakaan pesawat an-148 milik saratov airlines yang jatuh di daerah moskwa semalam dan menewaskan seluruh penumpang dan kru semoga 71 korban mendapat tempat terbaik di sisi tuhan
2018-02-11 23:02:37+00:00,962824219796103168,ini dia cerita korban selamat kecelakaan di tanjakan emen
2018-02-11 23:03:02+00:00,962824324439683072,menelisik penyebab kecelakaan bus maut di subang
2018-02-11 23:29:05+00:00,962830881369948160,kami segenap jajaran turut berbelasungkawa sedalam-dalamnya atas kejadian kecelakaan bus di tanjakan emen subang semoga keluarga korban yang ditinggalkan diberi ketabahan amin
2018-02-11 23:40:03+00:00,962833642820059136,jasa raharja berikan santunan kepada korban kecelakaan bus di subang
2018-02-11 23:56:55+00:00,962837885174013952,tangis keluarga pecah saat jenazah korban kecelakaan tanjakan emen tiba di rsud tangsel
2018-02-11 23:58:58+00:00,962838400809058304,: jejak peristiwa dan nama-nama korban kecelakaan maut di subang
2018-02-12 22:10:57+00:00,963173606997086209,breaking news kecelakaan di subang banyak penumpang terje : melalui
2018-02-12 22:11:59+00:00,963173869220753408,kecelakaan bus di subang diduga akibat rem blong: melalui
2018-02-12 22:16:12+00:00,963174927057719297,jasa raharja akan beri santunan korban kecelakaan bus di subang: melalui
2018-02-12 22:16:53+00:00,963175099808534533,korban tewas kecelakaan bus di subang: melalui
2018-02-12 22:18:05+00:00,963175402440155137,7 korban tewas kecelakaan bus di subang dibawah ke puskesmas cagak: melalui
2018-02-12 22:28:35+00:00,963178046416146432,polisi tengah berupaya menggali keterangan dari lu tirta (35) korban sekaligus saksi hidup penumpang grand max yang lolos dari maut pasca kecelakaan lu tirta sempat menjalani perawatan di igd rsud buleleng lantaran mengalami luka berat namun hin
2018-02-12 22:30:02+00:00,963178411421188096,0532 64+800 arah merak terjadi kecelakaan kendaraan trailer di lajur 1sedang di upayakan petugashati2 bila melintasi
2018-02-12 22:48:13+00:00,963182987461279744,sudah menjadi prosedur standar pihak kepolisian untuk memeriksa setiap korban kecelakaan di
2018-02-12 22:53:20+00:00,963184274789863425,kecelakaan di subang sopir bus premium ditetapkan tersangka
2018-02-12 23:02:23+00:00,963186549578805253,0601 : kecelakaan di jalan raya ngelom sidoarjo jatim korban perempuan masih di tkp sudah ada petugas (via )
2018-02-12 23:05:31+00:00,963187341295730688,tidak ada update kemacetan dan kecelakaan di km64? panjang dan lama seharusnya dibuat contraflow
2018-02-12 23:09:24+00:00,963188315422736384,0615 wibmohon ma'af perjalanan anda terganggu di kamu 64+800 arah merak terjadi kecelakaan kendaraan trailer di lajur 1sedang di upayakan petugas
2018-02-12 23:21:00+00:00,963191237019803648,0622: kecelakaan kendaraan trailer di lajur 1 kamu 64800 arah merak masih dalam penanganan petugas (via )
2018-02-12 23:27:25+00:00,963192849155047424,korlantas polri turut berbelasungkawa atas kecelakaan lalu lintas yang terjadi di tanjakan emensubang semoga keluarga yang ditinggalkan diberikan kesabaran dan ketabahan call center : 1-500-669 sms center : 9119
2018-02-12 23:28:42+00:00,963193172473004032,baru saja terjadi kecelakaan di jalan karapitan setelah jalan emong mobil crv putih menabrak mobil yang sehari2 terparkir di sebelah kanan kap mesin crv hancur dan bangkai mobil melaju sendiri menyebrangi jalan beruntung tidak ada korban jiwa
2018-02-12 23:42:34+00:00,963196664268795905,0643: rt : kecelakaan di jalan toll kamu 64 arah merak menunggu evakuasi kemacetan +/- 2 kamu cc:
2018-02-12 23:45:54+00:00,963197500847878144,0645 : kecelakaan di tol menuju begitu pasteur antrian cukup panjang |
2018-02-12 23:47:50+00:00,963197987039076352,0644: rt : kecelakaan di tol baros kamu 04p menuju begitu pasteur menyebabkan antrian cukup panjang
2018-02-13 21:00:15+00:00,963518204747309056,0400: kecelakaan mobil ertiga warna silver di lajur 2 kamu 29400 ke arah bogor (p haryanto)
2018-02-13 21:09:53+00:00,963520626135740416,kalo enggak mau mengurusi sini aku urus suami'a lihat kayak begitu saja kasihan sampai kaki jalan di memaksa karena aku tau bagaimana rasa'a kecelakaan di kaki 2 minggu aku enggak jalan enggak krja cuma di rumah ini sudah sakit malah memaksakan krj buat cari dwit karena enggak mau istri'a laper
2018-02-13 23:33:03+00:00,963556654351507456,boncengan tiga warga lumajang tewas kecelakaan dua tewas di tkp seorang sempat berikan petunjuk
2018-02-13 23:38:05+00:00,963557922968973312,kecelakaan tunggal di jalan karangdowo pedan tadi pagi sekitar jam 5 diduga supir truk mengantuk kiriman
2018-02-14 20:29:13+00:00,963872779454988288,ada kecelakaan lalu lintas di tol jagorawidini hari ini kamis 15 feb 2018 sekitar kamu 20 dari arah bogor ke jakarta ada 2 mobil tabrakan salah satu mobil terbalik tadi pakai 0315 pas kami melewati jalur tersebut belum ada perugas
2018-02-14 21:10:21+00:00,963883130984763394,korban kecelakaan tanjakan emen dimakamkan di tpu legoso tangsel
2018-02-14 22:17:20+00:00,963899988458778625,telah terjadi kecelakaan tunggal di jalan bedahulu gatsu mobil menabrak beton separator pemisah
2018-02-14 22:41:00+00:00,963905944127246336,pasca terjadi kecelakaan di simpang bedahulu - gatsu personil dan anggota gatsu membersikan dan
2018-02-14 23:25:15+00:00,963917079467339776,sehabis baca salah satu artikel mengenai kecelakaan di tanjakan emen itu semakin khawatir kalau bystander effect di masyarakat kita semakin tinggi ya gila saja orang kecelakaan begitu malah sibuk direkamin bukan dibantuin
2018-02-14 23:29:48+00:00,963918227423207424,radio andika 0629 pak puguh septianto telah terjadi kecelakaan lalu lintas di jalur malang blitar tepatnya di
2018-02-14 23:34:24+00:00,963919383549566976,warga kota sepang tewas kecelakaan diduga akibat menghindari lubang di jalan
2018-02-14 23:56:35+00:00,963924965505445888,ingat teman sendiri juga begitu kecelakaan di daerah yang sama pas dibonceng pacarnya dan enggak ada yang mau nolong mereka malah sibuk memfoto sampai yang gendong teman ya pacarnya sendiri yang sama' parah juga kondisinya dengar cerita itu rasanya marah banget kenapa ada orang yang setega itu
2018-02-14 23:57:34+00:00,963925212067590145,tiga mobil terlibat kecelakaan di jalan mistar cokrokusumo ini yang terjadi kemudian lewat
2018-02-15 20:47:39+00:00,964239806191386625,korban kecelakaan di simpang angkatan 66 dijamin pt jasa raharja -
2018-02-15 20:59:08+00:00,964242696972877824,0358: kecelakaan mobil elf dan minibus di ruas tol cipali dari cirebon arah jakarta kamu 168800 (p budi)
2018-02-15 21:00:11+00:00,964242959880282112,0359: rt : terjadi kecelakaan 2 mobil travel di jalan tol cipali - jakarta
2018-02-15 22:52:26+00:00,964271211860475904,0549 wib jtluhur kamu 84 - kamu 86 arah cileunyi padat dampak ada evakuasi kendaraan kecelakaan yang lalu di lajur kiri
2018-02-15 22:59:03+00:00,964272877326368769,0558: rt : juta luhur kamu 84 - kamu 86 arah cileunyi padat dampak ada evakuasi kendaraan kecelakaan yang lalu di lajur kiri
2018-02-15 23:18:45+00:00,964277832770727938,pas balik ke pekalongan ada berita bis jakarta ke arah jawa kecelakaan di tol buset buka hp rame banget dikira bis aku padahal mah enggak
2018-02-15 23:20:02+00:00,964278154779967488,dua kecelakaan di ngawi jarak berdekatan
2018-02-15 23:35:31+00:00,964282054295805952,terjadi kecelakaan lalu lintas di ngawi jawa timur hal ini disebabkan karena jarak antara kendaraan yang satu dengan lainnya berdekatan
2018-02-15 23:41:11+00:00,964283478920409088,0636 wib karawang barat kamu 41 - cikarang timur kamu 37 padat ada penanganan kecelakaan kira bus menabrak beton pengaman lajur pemb kontruksi elevated di lajur 4/kanan
2018-02-15 23:54:19+00:00,964286782824071168,doa'a dan tahlil akbar untuk korban kecelakaan bus di tanjakan emen subang
2018-02-15 23:54:44+00:00,964286887010615302,kopma stiead menjadi panitia do'a dan tahlil akbar untuk korban kecelakaan bus di tanjakan emen subang
2018-02-16 23:25:38+00:00,964641951743201282,kecelakaan motor justru mengubah pria ini menjadi perajin stik bambu di kota madiun - berita terbaru
2018-02-17 21:11:19+00:00,964970538287296513,0411: kecelakaan tunggal mobil taksi di jalur bawah kamu 22200 dari bandara soetta ke arah pluit (p nurhasim)
2018-02-17 21:12:19+00:00,964970792806244352,kecelakaan bus di rajamandala dirlantas polda jabar: mobil yaris menghindar ke kiri
2018-02-17 21:14:30+00:00,964971340556988417,04:11 kecelakaan taxi di kamu 23 tol kamal (arah ke bandara soekarno-hatta) lalin tersendat &amp masih penanganan polri
2018-02-17 21:14:32+00:00,964971350006775808,0414: : kecelakaan di kapuk kamu 22 arah bandara soetta kendaraan taksi di lajur 1/kiri dalam penanganan petugas
2018-02-17 21:17:46+00:00,964972160576974849,0417: kecelakaan taksi di kamu 22 dari bandara ke arah pluit (p abdul)
2018-02-17 21:22:13+00:00,964973281232216064,satu meninggal dan lima terluka dalam kecelakaan di bandung
2018-02-17 21:34:22+00:00,964976337881464832,04:28 kecelakaan taxi menabrak tiang lampu di kamu 22400 tol kamal (arah ke bandara soekarno-hatta) lalin tersendat &amp masih penanganan polri
2018-02-17 22:10:48+00:00,964985507724709888,kecelakaan helikopter di meksiko menewaskan 13 orang sebelum kecelakaan helikop
2018-02-17 22:55:11+00:00,964996679752597504,terdapat 2 orang tewas dalam kecelakaan mobil molen yang tabrak angkot di bogor
2018-02-17 23:40:03+00:00,965007967396360192,mas re abdullah jalannya sekarang hancur karena hujan terus-terusan menggenanginya dan banyak lubang besar-besaran sekarang ada di sepanjang jalan tersebut peluang besar buat motor untuk mengalami kecelakaan di sepanjang jalan ini
2018-02-18 20:48:02+00:00,965327068606054401,kecelakaan maut di bangko tiga tewas dua patah tulang
2018-02-18 22:11:36+00:00,965348096887705601,mobil toyota avanza mengalami kecelakaan tunggal hingga terbalik dikebun karet tepat di kampung naringgul rt 6
2018-02-18 22:11:40+00:00,965348115090829312,04:10 kecelakaan truk terguling di depan palad jalan raya bekasi (arah boleh timur) &amp masih penanganan polri
2018-02-18 22:17:51+00:00,965349672301686785,0517: rt : kecelakaan truk terguling di depan palad jalan raya bekasi (arah ke timur) &amp masih penanganan polri
2018-02-18 22:40:03+00:00,965355256040194051,terjadi kecelakaan di exit semanggi sebuah kendaraan menabrak pembatas busway dalam penanganan petugas polisi
2018-02-18 22:46:24+00:00,965356855592497152,0546: kecelakaan mobil grand max dan bus di kamu 81 tol cipali ke arah jakarta sudah ada petugas (p warsono)
2018-02-18 23:00:28+00:00,965360394859499520,benturan berkali-kali sebabkan kerusakn otak yang membuat kecelakaan lalu lintas sangat berbahaya bagi kerusakan otak adalah terjadinya benturan di kepala berkali-kali
2018-02-18 23:08:10+00:00,965362335341625344,0607: rt : kecelakaan di off ramp senayan arah semanggi sudah dalam penanganaan petugas derek &amp tidak ada korban jiwa
2018-02-18 23:11:53+00:00,965363270713425920,info : kepadatan di ruas tol jakarta - cikampek kamu 59 - 60 arah cikampek akibat kecelakaan truk dan minibus di lajur kiri
2018-02-18 23:18:15+00:00,965364870265917440,1 meninggal dan 5 terluka dalam kecelakaan di bandung: via
2018-02-18 23:28:23+00:00,965367422906548224,ada kecelakaan di kamu 81 tol cipali arah jakartasatu unit mobil minibus
2018-02-19 22:54:58+00:00,965721401045827584,0554: : kecelakaan di karawang timur kamu 51 arah jakarta kendaraan truk trailler dan kendaraan truk di lajur kiri masih penanganan petugas
2018-02-19 23:21:33+00:00,965728090730086400,ythbpk satpol lantas lubuk pakam dan ythbpk kdinas puyang dimana sering terjadi kecelakaan jatuhx pengendara sepeda motor yang di akibatkan jalan ataw aspal bergelombang di jalinsum medan-siantar km31 tepatnya di desa pagar jati dusun 1mohon perhatiannya pakterima kasih
2018-02-19 23:54:13+00:00,965736308302790661,0650: kami sudah laporkan ke polsek nagreg petugas mengarah ke lokasi rt : kecelakaan di jalur lingkar nagreg urgent belum ada petugas
2018-02-19 23:54:57+00:00,965736495096057857,0654 : kecelakaan di jalur lingkar nagreg urgent belum ada petugas |
2018-02-19 23:59:28+00:00,965737631467241472,ya allah ada kecelakaan di lingkar nagreg siswi sama mati mengenakan belum ada aparat jam 645
2018-02-19 23:59:36+00:00,965737664338042881,0659: rt : kecelakaan di lingkar nagreg belum ada petugas
2018-02-20 22:35:14+00:00,966078823224680448,sewa mobil murah semarang telpon dan dapatkan harga spesial: tips saat menemui kecelakaan di jalan
2018-02-20 23:06:41+00:00,966086736974569472,marak kecelakaan proyek infrastruktur apakah pemerintah tergesa-gesa demi 2019?: sebanyak 14 kecelakaan kerja terjadi di proyek infrastruktur selama dua tahun terakhir tujuh di antaranya dalam area kerja waskita karya ada 245 proyek yang harus tuntas
2018-02-21 22:32:31+00:00,966440525686558720,saya abk kapal trawl korea selatan sekarang saya berada di rumah sakit di rusia timur akibat kecelakaan kerja di kapal berhubung operasi kapal di perairan rusia makanya saya dapat pertolongan pertama di rs trdekat di kepulauam kuril rusia timur dan kepulangan saya gagal karena masalah visa
2018-02-21 22:49:11+00:00,966444719763963905,berita terpopuler: didi kempot melayat korban kecelakaan di depan soto segar
2018-02-21 23:07:41+00:00,966449375307182080,0606 | sri : kecelakaan truk di soekarno hatta jalur cepat lu turun depan aria graha sudah ditangani oleh polisi dan petugas damkar ada mobil damkar 2 ambulan 1
2018-02-21 23:17:29+00:00,966451842895855616,jadi tuh cerita ada insiden kecelakaan mall nah di sini korbannya sih tokoh utama yang cewek lupa ingatan (gak semua karena trauma kayaknya kan adeknya mati) terus sih cowok juga kakinya di operasi mangkanya dia enggak bisa main bola dan sih cowok gue ada trauma karena pas mall runtuh itu -c-
2018-02-21 23:28:16+00:00,966454555687862273,kecelakaan tunggal di tol cikampek arah jakarta di kamu 9 lajur 2
2018-02-21 23:38:50+00:00,966457214968872960,0633 wib karawang barat kamu 47 - kamu 45 arah jakarta padat kepadaran vol lalu lintas cibitung - bekasi barat kamu 13 padat ada truk mogok di lajur 1/kiri cikunir - jatibening kamu 09 padat ada penanganan kecelakaan di lajur 1-2/kiri
2018-02-21 23:54:44+00:00,966461217354035200,0654 terjadi kecelakaan di perempatan biak sebuah ojek online membawa anak sekolah tertabrak bus transjakarta saat ini korban dibawa ke rs tarakan
2018-02-22 22:41:26+00:00,966805156426739712,kecelakaan truk menabrak separator di toll bintaro mengarah ke pondok indah / ciledug kamu 05
2018-02-22 22:51:56+00:00,966807798699839488,05:30 kecelakaan tunggal tyt avansa b1950 wki di kamu 19100 tol ciputat arah veteran tol lingkar luar diduga pengemudi mengantuk dan menabrak pagar pembatas tol sudah selesai ditangani petugas pukul 0157 wib
2018-02-22 23:05:49+00:00,966811295348547584,tol ulujami arah tanah kusir macet karena ada kecelakaan truk di jalur kanan
2018-02-22 23:21:06+00:00,966815138245353473,selamat pagi simak yuk berita berikut ini seputar kecelakaan di proyek konstruksi
2018-02-22 23:26:40+00:00,966816539969077249,0625: ada kecelakaan di pacuan kuda - pamulang lalulintas tertutup
2018-02-22 23:27:07+00:00,966816654834335744,06:20 kecelakaan truk terguling di pacuan kuda - pamulang lalu lintas tersendat
2018-02-22 23:37:40+00:00,966819306754330624,0635 wib ulujami - pada ranji - serpong lancar bintaro - ulujami kamu 00+600 padat ada penanganan kecelakaan di lajur 3/kanan
2018-02-22 23:53:03+00:00,966823179762262016,ponsel adalah salah satu penyebab utama kecelakaan di indonesia
2018-02-22 23:58:15+00:00,966824490729594880,di jual syal persipon 14 get 150 belum ongkir lagi butuh uang buat bantu anggota aremania pontianak yang habis kecelakaan parah monggo yang minat di takis lurd salam satu jiwa
2018-02-23 22:13:16+00:00,967160454677180418,truk dan sepeda motor kecelakaan di cakung 1 orang meninggal: sebuah truk terlibat
2018-02-23 22:13:33+00:00,967160528228569096,: kecelakaan mobil dengan motor di pondok kopi 2 orang luka: kecelakaan mobil
2018-02-23 22:19:16+00:00,967161965687664640,0519: : kecelakaan di bambu hapus kamu 36 arah cikunir kendaraan innova dalam penanganan di lajur 1/kiri
2018-02-23 22:39:10+00:00,967166973636370432,kecelakaan truk vs motor di cakung satu orang tewas
2018-02-23 22:41:15+00:00,967167499560280064,kecelakaan maut truk dan sepeda motor di cakung 1 orang meninggal
2018-02-23 22:41:15+00:00,967167498490490881,kebangetan ya jaman sekarang ada orang kecelakaan bukannya ditolong malah di foto sekaligus video langsung share ke sosmed
2018-02-23 23:03:12+00:00,967173024498835456,kecelakaan di tol mobil dimaz andrean diseruduk tronton
2018-02-23 23:39:31+00:00,967182162830110721,pak mohon pemberian ijin penambangan pasir di candipuro lumajang di kaji ulang infrastruktur jalan pada rusak parah dan meresahkan rakyat dengan banyaknya kecelakaan karena mondar mandirnya dt tonase besar di luar kemampuan jalan
2018-02-24 21:24:44+00:00,967510632118407168,0424: rt : kecelakaan bmw b 2071 rp dan toyota b 2629 skj di kamu 11600 tol slipi (arah ke cawang) &amp masih penanganan polri
2018-02-24 21:27:15+00:00,967511265861025793,0427: kecelakaan sepeda motor di jalan cakung - pulo gadung sebelum pergudangan tipar cakung (p dias)
2018-02-24 21:46:11+00:00,967516027310362624,0446: rt : kecelakaan honda mobilio b 2993 bfz dan pejalan kali di depan rumah no 18 jalan kah hasyim kembangam utara jakbar korban tutup usia: muhammad fitrawansyah (7 tahun) &amp korban luka2: muhammad ilham (3 tahun) saat ini sudah dalam penanganan polri
2018-02-24 21:50:33+00:00,967517129485336576,05:25 kecelakaan pemotor honda b 3007 bcw menabrak pemisah jalan di dkt perlintasan kak jalan latumenten jakbar korban tutup usia martimus h (31 tahun) &amp sudah dalam penanganan polri
2018-02-24 22:09:35+00:00,967521917962878976,0507: kecelakaan pemotor di jalan cakung - pulo gadung depan pt adhimix dan korban masih dilokasi (via )
2018-02-24 22:41:27+00:00,967529937354805248,"innalillahi wa innailaihi rojiunpagi"" sudah ada kecelakaan di perhutani purwawinangunan"
2018-02-25 17:14:38+00:00,967810080555986944,ada berita duka bahwa teman sampai kecelakaan lalu meninggal di tempat sayangnya berita ini jadi bikin susah tidur karena ada saja teman yang share di fb foto jenazah di tkp badannya utuh tapi kepalanya dibungkus (dgn kain lap) banyak rembesan darah
2018-02-25 19:45:04+00:00,967847937542967296,who: lebih dari 200ribu orang tewas karena kecelakaan lalu lintas setiap tahun di china
2018-02-25 20:45:30+00:00,967863145049001995,- berita harian terkini dan budaya lokal - empat orang hilang dalam kecelakaan kapal terbalik di china - / beijing - salah satu unit kapal pencari ikan terbalik di perairan laut kuning china menyebabkan
2018-02-25 20:59:13+00:00,967866596311142400,empat orang hilang dalam kecelakaan kapal terbalik di china: / beijing
2018-02-25 23:05:32+00:00,967898384181870592,05:30 kecelakaan tunggal avanza putih di 1567 up di depan baca tomang arah slipii menabrak separator busway
2018-02-25 23:46:50+00:00,967908777297981440,sementara pada 2013 terjadi kecelakaan balon udara di luxor mesir akibatnya 19 penumpang tewas dan 2 lainnya luka-luka
2018-02-26 20:44:05+00:00,968225177317253120,sebuah mobil alami kecelakaan di depan rs dharmais jakbar
2018-02-26 21:33:25+00:00,968237591186128896,gary arthur chapman peraih medali untuk renang di olimpiade tewas dalam suatu kecelakaan perahu yang ditumpangi terbalik di little baysydney
2018-02-26 22:02:12+00:00,968244833767768064,ada kecelakaan di dekat bekas gerbong tol karang tengah
2018-02-26 22:26:17+00:00,968250895099035650,0525 wib karang tengah kamu 10 arah merak padat ada penanganan kecelakaan di lajur 3/kanan
2018-02-26 22:31:17+00:00,968252156301139969,0531: rt : karang tengah kamu 10 arah merak padat dampak penanganan kecelakaan di lajur 3/kanan arah sebaliknya bitung - tangerang - karang tengah - tomang lancar
2018-02-26 22:40:40+00:00,968254514384969728,kecelakaan terjadi di puncak malam tahun baru kemarin korban dilarikan ke rumah sakit untuk menjalani usg
2018-02-26 23:40:04+00:00,968269464797110273,kecelakaan kerja di areal bangunan kampung cinangka kronologisnya ngeri
2018-02-27 18:57:18+00:00,968560690863599616,2017 ini data santunan jasa raharja bagi korban kecelakaan di banten lewat @
2018-02-27 21:38:51+00:00,968601346587766784,00:20 kecelakaan pemotor yamaha b 4511 banget di dkt pabrik jam golden jalan setu maret kalideres jakbar korban tutup usia ary f (38 tahun) &amp sudah dalam penanganan polri
2018-02-27 23:10:43+00:00,968624464597467137,salut buat tindakan sigap pak yang turun dan lari dari mobil untuk menolong pengendara motor yang kecelakaan di banyumas
2018-02-28 19:48:09+00:00,968935875517169664,0247: rt : kecelakaan di cibitung kamu 24+500 arah cikampek selesai penanganan petugas
2018-02-28 19:48:58+00:00,968936081998491648,driver mengalami kecelakaan tunggal di jalan gunung sahari korban saat ini dirujuk ke rsud tarakan semoga ybs diberi keselamatan cc
2018-02-28 20:12:31+00:00,968942009623789568,0312: rt : pengemudi ojek online mengalami kecelakaan tunggal di jalan gunung sahari korban saat ini dirujuk ke rsud tarakan jakpus
2018-02-28 21:31:13+00:00,968961813135081472,penipuan dengan modus anak kecelakaan di sekolah
2018-02-28 22:08:45+00:00,968971259676573697,: pagi pak mau infokan jam 05:00 pagi terjadi kecelakaan tunggal di dpan halte bus harapan kita arah ke tomang sebuah mobil honda brio menabrak pembatas busway
2018-02-28 23:34:59+00:00,968992961366147077,kecelakaan tunggal di tol bintara arah jakarta km46 hari hati saat berkendara jalanan licin
2018-02-28 23:47:33+00:00,968996122034298880,0645: rt : kecelakaan tunggal di kamu 46 tol bintara arah jakarta hari hati saat berkendara jalanan licin
2018-02-28 23:53:08+00:00,968997527906217984,enam orang tewas dan 23 luka-luka akibat kecelakaan lalu lintas di china
2018-03-01 20:18:57+00:00,969306014259400704,0318: rt : kecelakaan taxi b 1438 sua dan pick up a 8681 fc di depan indocement jalan jend sudirman dalam penanganan petugas kepolisian
2018-03-01 20:37:04+00:00,969310574583562240,kecelakaan di poros bontang-sangatta andre tewas tertabrak truk
2018-03-01 20:41:04+00:00,969311582164430848,apa penyebab kedua kecelakaan di ?
2018-03-01 21:14:09+00:00,969319906276655104,memang sudah banyak makan korban seluruh pembatas jalan di jakarta rawan kecelakaan tolonglah di beri rambu agar terlihat dari jauh semoga jadi perhatian pihak terkait
2018-03-01 22:52:33+00:00,969344668168155136,pilihan mitos mistis seputar lokasi kecelakaan maut di tanjakan emen - detikcom (siaran pers) lelaki
2018-03-01 23:21:34+00:00,969351972565299200,kecelakaan maut di jalan lintas pariaman-lubuk alung siswa smk tewas di tempat -
2018-03-01 23:35:47+00:00,969355551602753536,jumlah kecelakaan di kota cimahi dan bandung barat pada 2017 menurun
2018-03-01 23:52:02+00:00,969359637865578496,kecelakaan di km22 tol jagorawi arah jakarta belum ada petugas
